Emotions,Path
Disgust,Datasets\TESS\OAF_disgust\OAF_bite_disgust.wav
Neutral,Datasets\ASVP\ASVP4\03-01-02-01-22-106-02-02-02-12-66.wav
Neutral,Datasets\RAVDESS\Actor_15\03-01-01-01-02-02-15.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001550.wav
Happiness,Datasets\ESD\0011\Happy\0011_001037.wav
Sadness,Datasets\RAVDESS\Actor_14\03-01-04-02-02-01-14.wav
Fear,Datasets\RAVDESS\Actor_15\03-01-06-01-01-01-15.wav
Fear,Datasets\CREMA-D\1029_IOM_FEA_XX.wav
Disgust,Datasets\CREMA-D\1079_ITS_DIS_XX.wav
Fear,Datasets\CREMA-D\1028_IEO_FEA_HI.wav
Neutral,Datasets\CREMA-D\1035_TAI_NEU_XX.wav
Anger,Datasets\ESD\0011\Angry\0011_000698.wav
Sadness,Datasets\ESD\0012\Sad\0012_001155.wav
Sadness,Datasets\ESD\0020\Sad\0020_001281.wav
Sadness,Datasets\ESD\0012\Sad\0012_001196.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001660.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001659.wav
Sadness,Datasets\ESD\0015\Sad\0015_001325.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-02-51-02-04-02-01.wav
Happiness,Datasets\CREMA-D\1034_TIE_HAP_XX.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000145.wav
Fear,Datasets\CREMA-D\1051_ITS_FEA_XX.wav
Fear,Datasets\RAVDESS-SONG\Actor_21\03-02-06-02-02-02-21.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-28-28-02-02-02.wav
Happiness,Datasets\ESD\0012\Happy\0012_000775.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001658.wav
Sadness,Datasets\ESD\0014\Sad\0014_001276.wav
Happiness,Datasets\RAVDESS-SONG\Actor_04\03-02-03-02-02-02-04.wav
Disgust,Datasets\CREMA-D\1036_IEO_DIS_HI.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-26-111-02-02-02-17.wav
Happiness,Datasets\TESS\OAF_happy\OAF_room_happy.wav
Anger,Datasets\CREMA-D\1037_TSI_ANG_XX.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001551.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001691.wav
Fear,Datasets\CREMA-D\1059_IWL_FEA_XX.wav
Sadness,Datasets\CREMA-D\1049_IWW_SAD_XX.wav
Fear,Datasets\RAVDESS\Actor_18\03-01-06-02-02-02-18.wav
Neutral,Datasets\RAVDESS\Actor_19\03-01-02-01-01-02-19.wav
Sadness,Datasets\TESS\OAF_Sad\OAF_kite_sad.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000199.wav
Happiness,Datasets\TESS\YAF_happy\YAF_burn_happy.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001630.wav
Neutral,Datasets\ESD\0017\Neutral\0017_000248.wav
Neutral,Datasets\CREMA-D\1083_ITH_NEU_XX.wav
Surprise,Datasets\RAVDESS\Actor_06\03-01-08-01-01-01-06.wav
Sadness,Datasets\ESD\0020\Sad\0020_001155.wav
Sadness,Datasets\JL\female2_sad_2a_1.wav
Happiness,Datasets\ESD\0017\Happy\0017_000907.wav
Happiness,Datasets\ESD\0015\Happy\0015_001028.wav
Happiness,Datasets\JL\male2_happy_14b_1.wav
Fear,Datasets\TESS\YAF_fear\YAF_calm_fear.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001595.wav
Fear,Datasets\RAVDESS-SONG\Actor_11\03-02-06-01-02-02-11.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001648.wav
Neutral,Datasets\CREMA-D\1062_IWL_NEU_XX.wav
Anger,Datasets\TESS\YAF_angry\YAF_wire_angry.wav
Anger,Datasets\JL\male2_angry_6a_2.wav
Happiness,Datasets\ESD\0013\Happy\0013_000999.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000161.wav
Disgust,Datasets\CREMA-D\1034_TAI_DIS_XX.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001726.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001730.wav
Sadness,Datasets\CREMA-D\1075_IWW_SAD_XX.wav
Fear,Datasets\ASVP\ASVP5\03-01-06-01-31-77-02-02-02-16.wav
Sadness,Datasets\ESD\0011\Sad\0011_001375.wav
Anger,Datasets\ESD\0017\Angry\0017_000677.wav
Happiness,Datasets\ESD\0017\Happy\0017_000767.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_shirt_disgust.wav
Fear,Datasets\CREMA-D\1004_ITS_FEA_XX.wav
Neutral,Datasets\ESD\0016\Neutral\0016_000134.wav
Neutral,Datasets\CREMA-D\1020_IOM_NEU_XX.wav
Happiness,Datasets\ESD\0015\Happy\0015_000981.wav
Sadness,Datasets\ESD\0013\Sad\0013_001191.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000272.wav
Disgust,Datasets\CREMA-D\1046_IWW_DIS_XX.wav
Disgust,Datasets\CREMA-D\1060_IOM_DIS_XX.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001498.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001744.wav
Sadness,Datasets\ESD\0013\Sad\0013_001190.wav
Happiness,Datasets\RAVDESS-SONG\Actor_13\03-02-03-02-01-02-13.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000073.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000121.wav
Fear,Datasets\CREMA-D\1013_ITS_FEA_XX.wav
Sadness,Datasets\ESD\0019\Sad\0019_001128.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001580.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_goal_neutral.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-01-23-112-02-02-02-12.wav
Happiness,Datasets\ESD\0013\Happy\0013_001037.wav
Fear,Datasets\SAVEE\JE\f04.wav
Fear,Datasets\CREMA-D\1031_IEO_FEA_LO.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001490.wav
Disgust,Datasets\RAVDESS\Actor_19\03-01-07-02-01-01-19.wav
Fear,Datasets\CREMA-D\1061_TAI_FEA_XX.wav
Happiness,Datasets\ESD\0012\Happy\0012_000751.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001410.wav
Fear,Datasets\CREMA-D\1064_ITS_FEA_XX.wav
Sadness,Datasets\ESD\0016\Sad\0016_001222.wav
Anger,Datasets\TESS\OAF_angry\OAF_met_angry.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000052.wav
Fear,Datasets\RAVDESS-SONG\Actor_07\03-02-06-02-02-02-07.wav
Sadness,Datasets\ESD\0014\Sad\0014_001199.wav
Happiness,Datasets\CREMA-D\1002_TSI_HAP_XX.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001449.wav
Anger,Datasets\CREMA-D\1041_IEO_ANG_LO.wav
Fear,Datasets\CREMA-D\1047_MTI_FEA_XX.wav
Neutral,Datasets\SAVEE\JE\n11.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001583.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001750.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000196.wav
Anger,Datasets\ESD\0012\Angry\0012_000585.wav
Fear,Datasets\CREMA-D\1058_TSI_FEA_XX.wav
Fear,Datasets\CREMA-D\1013_IEO_FEA_MD.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-01-09-93-02-02-02-03.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001747.wav
Fear,Datasets\CREMA-D\1079_DFA_FEA_XX.wav
Fear,Datasets\RAVDESS\Actor_17\03-01-06-01-01-01-17.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001715.wav
Sadness,Datasets\ESD\0019\Sad\0019_001330.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001460.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000171.wav
Disgust,Datasets\RAVDESS\Actor_11\03-01-07-02-01-01-11.wav
Sadness,Datasets\ESD\0012\Sad\0012_001315.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001416.wav
Sadness,Datasets\TESS\OAF_Sad\OAF_five_sad.wav
Happiness,Datasets\JL\male1_happy_12a_2.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001472.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001692.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001665.wav
Disgust,Datasets\CREMA-D\1060_TAI_DIS_XX.wav
Happiness,Datasets\CREMA-D\1014_WSI_HAP_XX.wav
Sadness,Datasets\ESD\0013\Sad\0013_001345.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000234.wav
Sadness,Datasets\CREMA-D\1029_TAI_SAD_XX.wav
Disgust,Datasets\CREMA-D\1071_IOM_DIS_XX.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_team_disgust.wav
Happiness,Datasets\CREMA-D\1012_TAI_HAP_XX.wav
Fear,Datasets\CREMA-D\1051_IOM_FEA_XX.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-01-01-66-02-02-02-15.wav
Neutral,Datasets\SAVEE\KL\n04.wav
Disgust,Datasets\CREMA-D\1010_IEO_DIS_LO.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-03-51-02-02-02-12-01.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001528.wav
Neutral,Datasets\CREMA-D\1035_IWL_NEU_XX.wav
Sadness,Datasets\ESD\0018\Sad\0018_001326.wav
Disgust,Datasets\CREMA-D\1090_IWL_DIS_XX.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_gin_neutral.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_when_disgust.wav
Disgust,Datasets\CREMA-D\1027_IOM_DIS_XX.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001606.wav
Fear,Datasets\CREMA-D\1058_TIE_FEA_XX.wav
Sadness,Datasets\JL\female1_sad_11b_2.wav
Anger,Datasets\ESD\0012\Angry\0012_000651.wav
Disgust,Datasets\CREMA-D\1078_TSI_DIS_XX.wav
Neutral,Datasets\JL\female1_neutral_13b_2.wav
Disgust,Datasets\CREMA-D\1053_TAI_DIS_XX.wav
Sadness,Datasets\ESD\0020\Sad\0020_001296.wav
Anger,Datasets\ESD\0016\Angry\0016_000500.wav
Disgust,Datasets\CREMA-D\1047_TAI_DIS_XX.wav
Happiness,Datasets\ESD\0020\Happy\0020_001005.wav
Anger,Datasets\RAVDESS-SONG\Actor_20\03-02-05-01-01-01-20.wav
Happiness,Datasets\ESD\0011\Happy\0011_001015.wav
Disgust,Datasets\SAVEE\JE\d12.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000162.wav
Anger,Datasets\ESD\0013\Angry\0013_000443.wav
Disgust,Datasets\CREMA-D\1075_MTI_DIS_XX.wav
Fear,Datasets\TESS\YAF_fear\YAF_south_fear.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-40-108-02-02-02-17.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001459.wav
Neutral,Datasets\ESD\0016\Neutral\0016_000002.wav
Sadness,Datasets\ESD\0014\Sad\0014_001362.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001614.wav
Fear,Datasets\TESS\OAF_Fear\OAF_shawl_fear.wav
Anger,Datasets\ESD\0019\Angry\0019_000498.wav
Disgust,Datasets\CREMA-D\1064_ITH_DIS_XX.wav
Fear,Datasets\CREMA-D\1064_TIE_FEA_XX.wav
Anger,Datasets\RAVDESS\Actor_07\03-01-05-01-01-02-07.wav
Fear,Datasets\RAVDESS\Actor_09\03-01-06-01-02-01-09.wav
Sadness,Datasets\ESD\0018\Sad\0018_001367.wav
Happiness,Datasets\CREMA-D\1032_WSI_HAP_XX.wav
Sadness,Datasets\CREMA-D\1016_IEO_SAD_HI.wav
Neutral,Datasets\ESD\0015\Neutral\0015_000024.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001748.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001484.wav
Anger,Datasets\ESD\0011\Angry\0011_000632.wav
Anger,Datasets\ESD\0019\Angry\0019_000379.wav
Neutral,Datasets\CREMA-D\1034_IEO_NEU_XX.wav
Sadness,Datasets\ESD\0019\Sad\0019_001291.wav
Happiness,Datasets\TESS\YAF_happy\YAF_chair_happy.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_jar_disgust.wav
Anger,Datasets\ESD\0016\Angry\0016_000365.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-02-27-54-02-02-02-01.wav
Sadness,Datasets\ESD\0013\Sad\0013_001273.wav
Disgust,Datasets\CREMA-D\1090_IEO_DIS_HI.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-08-64-02-02-02-01.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001615.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001621.wav
Happiness,Datasets\ASVP\ASVP6\03-01-03-01-02-125-02-02-02.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_fat_disgust.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-01-27-55-02-02-02.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-01-05-97-02-02-02-03.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001741.wav
Sadness,Datasets\ESD\0014\Sad\0014_001127.wav
Anger,Datasets\ESD\0014\Angry\0014_000605.wav
Anger,Datasets\ESD\0011\Angry\0011_000538.wav
Sadness,Datasets\ESD\0015\Sad\0015_001230.wav
Disgust,Datasets\CREMA-D\1081_ITH_DIS_XX.wav
Anger,Datasets\ESD\0020\Angry\0020_000661.wav
Sadness,Datasets\ESD\0018\Sad\0018_001127.wav
Neutral,Datasets\ESD\0017\Neutral\0017_000229.wav
Sadness,Datasets\ESD\0017\Sad\0017_001348.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_fail_ps.wav
Fear,Datasets\CREMA-D\1068_WSI_FEA_XX.wav
Anger,Datasets\SAVEE\JK\a06.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000335.wav
Happiness,Datasets\CREMA-D\1063_IWW_HAP_XX.wav
Fear,Datasets\TESS\YAF_fear\YAF_read_fear.wav
Fear,Datasets\CREMA-D\1038_IEO_FEA_LO.wav
Happiness,Datasets\ESD\0016\Happy\0016_000877.wav
Fear,Datasets\TESS\YAF_fear\YAF_peg_fear.wav
Sadness,Datasets\JL\male1_sad_1a_2.wav
Disgust,Datasets\CREMA-D\1077_ITH_DIS_XX.wav
Fear,Datasets\CREMA-D\1083_TIE_FEA_XX.wav
Anger,Datasets\CREMA-D\1081_IEO_ANG_LO.wav
Sadness,Datasets\ESD\0012\Sad\0012_001231.wav
Disgust,Datasets\RAVDESS\Actor_17\03-01-07-02-02-02-17.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001582.wav
Happiness,Datasets\ESD\0017\Happy\0017_000925.wav
Happiness,Datasets\ESD\0018\Happy\0018_001015.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001452.wav
Surprise,Datasets\RAVDESS\Actor_12\03-01-08-02-01-01-12.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001546.wav
Fear,Datasets\CREMA-D\1088_TSI_FEA_XX.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000154.wav
Fear,Datasets\CREMA-D\1067_IEO_FEA_MD.wav
Happiness,Datasets\ESD\0011\Happy\0011_000755.wav
Disgust,Datasets\CREMA-D\1057_IOM_DIS_XX.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001485.wav
Sadness,Datasets\CREMA-D\1027_IEO_SAD_MD.wav
Fear,Datasets\CREMA-D\1009_TAI_FEA_XX.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001741.wav
Sadness,Datasets\ESD\0016\Sad\0016_001104.wav
Surprise,Datasets\SAVEE\DC\su08.wav
Fear,Datasets\CREMA-D\1086_DFA_FEA_XX.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001618.wav
Fear,Datasets\CREMA-D\1063_WSI_FEA_XX.wav
Sadness,Datasets\CREMA-D\1055_IEO_SAD_LO.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001488.wav
Sadness,Datasets\ESD\0019\Sad\0019_001174.wav
Happiness,Datasets\CREMA-D\1066_IEO_HAP_LO.wav
Neutral,Datasets\RAVDESS\Actor_21\03-01-02-02-01-01-21.wav
Fear,Datasets\CREMA-D\1002_WSI_FEA_XX.wav
Sadness,Datasets\CREMA-D\1049_IEO_SAD_HI.wav
Neutral,Datasets\RAVDESS-SONG\Actor_13\03-02-02-01-01-02-13.wav
Sadness,Datasets\ESD\0014\Sad\0014_001295.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001417.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_yearn_disgust.wav
Disgust,Datasets\CREMA-D\1073_IOM_DIS_XX.wav
Surprise,Datasets\ASVP\ASVP5\03-01-08-01-22-46-02-02-02.wav
Fear,Datasets\RAVDESS\Actor_08\03-01-06-01-01-01-08.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_mouse_disgust.wav
Disgust,Datasets\RAVDESS\Actor_04\03-01-07-02-02-01-04.wav
Happiness,Datasets\ESD\0016\Happy\0016_000885.wav
Neutral,Datasets\RAVDESS\Actor_04\03-01-02-01-01-02-04.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000295.wav
Fear,Datasets\CREMA-D\1021_TSI_FEA_XX.wav
Disgust,Datasets\CREMA-D\1033_ITS_DIS_XX.wav
Anger,Datasets\CREMA-D\1083_TSI_ANG_XX.wav
Neutral,Datasets\RAVDESS\Actor_21\03-01-02-01-02-01-21.wav
Anger,Datasets\ESD\0019\Angry\0019_000514.wav
Happiness,Datasets\TESS\OAF_happy\OAF_team_happy.wav
Sadness,Datasets\ESD\0012\Sad\0012_001065.wav
Disgust,Datasets\CREMA-D\1027_TAI_DIS_XX.wav
Happiness,Datasets\CREMA-D\1007_ITS_HAP_XX.wav
Fear,Datasets\CREMA-D\1063_ITH_FEA_XX.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001610.wav
Sadness,Datasets\ESD\0018\Sad\0018_001271.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001502.wav
Anger,Datasets\ESD\0013\Angry\0013_000501.wav
Happiness,Datasets\ASVP\ASVP6\03-01-03-01-25-126-02-02-02.wav
Fear,Datasets\CREMA-D\1034_WSI_FEA_XX.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000034.wav
Happiness,Datasets\ESD\0018\Happy\0018_000970.wav
Fear,Datasets\CREMA-D\1066_IOM_FEA_XX.wav
Fear,Datasets\RAVDESS\Actor_24\03-01-06-02-01-02-24.wav
Fear,Datasets\RAVDESS-SONG\Actor_01\03-02-06-01-02-02-01.wav
Sadness,Datasets\ESD\0015\Sad\0015_001351.wav
Disgust,Datasets\CREMA-D\1061_ITH_DIS_XX.wav
Happiness,Datasets\ESD\0019\Happy\0019_001050.wav
Anger,Datasets\ESD\0020\Angry\0020_000467.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-01-01-71-02-02-02.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001683.wav
Happiness,Datasets\CREMA-D\1082_ITH_HAP_XX.wav
Sadness,Datasets\ESD\0012\Sad\0012_001144.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-16-118-04-02-02-02.wav
Disgust,Datasets\CREMA-D\1047_ITH_DIS_XX.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_five_disgust.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001694.wav
Fear,Datasets\CREMA-D\1067_TIE_FEA_XX.wav
Happiness,Datasets\ESD\0011\Happy\0011_000898.wav
Sadness,Datasets\ESD\0019\Sad\0019_001289.wav
Anger,Datasets\ESD\0013\Angry\0013_000521.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-20-61-02-02-02-57.wav
Happiness,Datasets\ESD\0011\Happy\0011_001022.wav
Neutral,Datasets\JL\male2_neutral_8a_1.wav
Sadness,Datasets\CREMA-D\1049_IEO_SAD_LO.wav
Happiness,Datasets\CREMA-D\1026_WSI_HAP_XX.wav
Happiness,Datasets\ESD\0011\Happy\0011_000880.wav
Happiness,Datasets\ESD\0014\Happy\0014_000709.wav
Disgust,Datasets\CREMA-D\1035_IEO_DIS_LO.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001492.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-10-40-02-01-02.wav
Sadness,Datasets\JL\female2_sad_6b_2.wav
Fear,Datasets\RAVDESS\Actor_18\03-01-06-02-02-01-18.wav
Disgust,Datasets\CREMA-D\1058_TSI_DIS_XX.wav
Disgust,Datasets\RAVDESS\Actor_04\03-01-07-02-01-01-04.wav
Anger,Datasets\CREMA-D\1065_IOM_ANG_XX.wav
Disgust,Datasets\CREMA-D\1079_TSI_DIS_XX.wav
Fear,Datasets\CREMA-D\1052_IWW_FEA_XX.wav
Happiness,Datasets\ESD\0019\Happy\0019_000870.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001735.wav
Happiness,Datasets\SAVEE\JK\h15.wav
Anger,Datasets\ESD\0018\Angry\0018_000570.wav
Happiness,Datasets\TESS\YAF_happy\YAF_choice_happy.wav
Fear,Datasets\RAVDESS-SONG\Actor_15\03-02-06-01-02-02-15.wav
Fear,Datasets\CREMA-D\1010_IWL_FEA_XX.wav
Neutral,Datasets\RAVDESS\Actor_03\03-01-02-02-02-01-03.wav
Neutral,Datasets\TESS\OAF_neutral\OAF_knock_neutral.wav
Fear,Datasets\CREMA-D\1084_IWL_FEA_XX.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-01-18-60-02-02-02-13-04.wav
Happiness,Datasets\RAVDESS\Actor_22\03-01-03-02-02-01-22.wav
Disgust,Datasets\CREMA-D\1066_IWL_DIS_XX.wav
Fear,Datasets\RAVDESS\Actor_14\03-01-06-02-02-01-14.wav
Fear,Datasets\TESS\YAF_fear\YAF_whip_fear.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-01-40-60-02-02-02.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001563.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000346.wav
Neutral,Datasets\CREMA-D\1031_DFA_NEU_XX.wav
Disgust,Datasets\CREMA-D\1070_IOM_DIS_XX.wav
Disgust,Datasets\CREMA-D\1056_IWL_DIS_XX.wav
Happiness,Datasets\JL\female2_happy_7a_1.wav
Fear,Datasets\CREMA-D\1051_IEO_FEA_MD.wav
Sadness,Datasets\ESD\0020\Sad\0020_001297.wav
Sadness,Datasets\SAVEE\JK\sa05.wav
Anger,Datasets\ESD\0017\Angry\0017_000603.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001420.wav
Happiness,Datasets\ESD\0016\Happy\0016_000702.wav
Fear,Datasets\CREMA-D\1078_ITS_FEA_XX.wav
Fear,Datasets\CREMA-D\1015_TSI_FEA_XX.wav
Happiness,Datasets\ESD\0016\Happy\0016_000876.wav
Neutral,Datasets\CREMA-D\1072_TIE_NEU_XX.wav
Neutral,Datasets\CREMA-D\1071_IEO_NEU_XX.wav
Happiness,Datasets\ESD\0014\Happy\0014_000813.wav
Happiness,Datasets\CREMA-D\1074_TSI_HAP_XX.wav
Happiness,Datasets\CREMA-D\1066_MTI_HAP_XX.wav
Fear,Datasets\CREMA-D\1077_IEO_FEA_MD.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001642.wav
Fear,Datasets\CREMA-D\1028_IWW_FEA_XX.wav
Fear,Datasets\CREMA-D\1033_DFA_FEA_XX.wav
Fear,Datasets\CREMA-D\1067_IWW_FEA_XX.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001579.wav
Fear,Datasets\CREMA-D\1087_TIE_FEA_XX.wav
Disgust,Datasets\CREMA-D\1049_WSI_DIS_XX.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000147.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-01-30-121-02-02-02-08.wav
Fear,Datasets\TESS\YAF_fear\YAF_pike_fear.wav
Disgust,Datasets\RAVDESS\Actor_01\03-01-07-01-01-02-01.wav
Sadness,Datasets\ESD\0013\Sad\0013_001347.wav
Sadness,Datasets\CREMA-D\1090_MTI_SAD_XX.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-02-15-46-02-02-02-15-01.wav
Happiness,Datasets\ESD\0020\Happy\0020_000829.wav
Fear,Datasets\CREMA-D\1085_TAI_FEA_XX.wav
Fear,Datasets\TESS\OAF_Fear\OAF_seize_fear.wav
Fear,Datasets\TESS\OAF_Fear\OAF_soap_fear.wav
Anger,Datasets\ESD\0015\Angry\0015_000605.wav
Sadness,Datasets\RAVDESS-SONG\Actor_06\03-02-04-02-02-01-06.wav
Anger,Datasets\RAVDESS\Actor_17\03-01-05-01-01-02-17.wav
Disgust,Datasets\CREMA-D\1030_TSI_DIS_XX.wav
Surprise,Datasets\TESS\YAF_pleasant_surprised\YAF_tell_ps.wav
Neutral,Datasets\JL\female2_neutral_7b_2.wav
Happiness,Datasets\RAVDESS-SONG\Actor_22\03-02-03-02-01-02-22.wav
Fear,Datasets\TESS\YAF_fear\YAF_thought_fear.wav
Disgust,Datasets\CREMA-D\1073_TSI_DIS_XX.wav
Fear,Datasets\CREMA-D\1051_IWW_FEA_XX.wav
Disgust,Datasets\CREMA-D\1002_IOM_DIS_XX.wav
Anger,Datasets\ESD\0020\Angry\0020_000468.wav
Sadness,Datasets\CREMA-D\1038_IEO_SAD_LO.wav
Anger,Datasets\ESD\0012\Angry\0012_000460.wav
Disgust,Datasets\CREMA-D\1047_IWW_DIS_XX.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-02-118-02-02-02-12.wav
Surprise,Datasets\RAVDESS\Actor_03\03-01-08-01-02-01-03.wav
Sadness,Datasets\RAVDESS\Actor_13\03-01-04-01-02-02-13.wav
Fear,Datasets\CREMA-D\1048_TSI_FEA_XX.wav
Disgust,Datasets\RAVDESS\Actor_04\03-01-07-02-02-02-04.wav
Neutral,Datasets\CREMA-D\1052_IWL_NEU_XX.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001480.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001584.wav
Sadness,Datasets\ESD\0014\Sad\0014_001074.wav
Sadness,Datasets\CREMA-D\1013_IEO_SAD_LO.wav
Fear,Datasets\TESS\YAF_fear\YAF_gas_fear.wav
Sadness,Datasets\CREMA-D\1049_DFA_SAD_XX.wav
Disgust,Datasets\RAVDESS\Actor_03\03-01-07-01-02-02-03.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-19-62-02-02-02-02.wav
Fear,Datasets\TESS\YAF_fear\YAF_thumb_fear.wav
Disgust,Datasets\CREMA-D\1064_DFA_DIS_XX.wav
Happiness,Datasets\ESD\0020\Happy\0020_000976.wav
Happiness,Datasets\ESD\0014\Happy\0014_000843.wav
Anger,Datasets\ESD\0018\Angry\0018_000372.wav
Disgust,Datasets\RAVDESS\Actor_18\03-01-07-02-01-01-18.wav
Anger,Datasets\ESD\0019\Angry\0019_000511.wav
Fear,Datasets\CREMA-D\1073_TIE_FEA_XX.wav
Fear,Datasets\CREMA-D\1044_IWW_FEA_XX.wav
Anger,Datasets\ESD\0017\Angry\0017_000628.wav
Anger,Datasets\CREMA-D\1091_MTI_ANG_XX.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001631.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_wheat_ps.wav
Happiness,Datasets\ESD\0019\Happy\0019_000748.wav
Anger,Datasets\ESD\0020\Angry\0020_000376.wav
Sadness,Datasets\ESD\0012\Sad\0012_001379.wav
Fear,Datasets\CREMA-D\1066_ITS_FEA_XX.wav
